S.No.,Name,Time
1,David,3.040117025375366
2,David,12.08604884147644
3,David,13.504725694656372
4,David,14.0248122215271
5,David,15.96972918510437
6,David,16.326337814331055
7,David,16.746219158172607
8,David,17.035147666931152
9,David,18.766168117523193
10,David,44.8211350440979
11,David,44.95846176147461
12,David,45.17562246322632
13,David,64.28375911712646
14,David,70.14044523239136
15,David,74.30403733253479
